Filename,Class,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
Image_11,COVID19,7.051244979919678,16.808374058482926,12.261751004016064,17.10404670892405,0.5100115863189009,0.41273571305971357,0.5092765059762872,0.4167797273630255,1.6404819277108433,2.457960355478137,1.9067309236947791,2.458250673376236,6.605148716894053,6.929259384446286,6.656385337509542,6.926353340128464,0.0023969769519846455,0.0017662476544028631,0.002493351784648635,0.0017770168179338083,0.0489589312790286,0.04202674927237251,0.04993347358885255,0.04215467729604638,0.9938610785804167,0.9851859812386234,0.989174380051717,0.9849255774014607
Image_12,COVID19,23.43164658634538,39.78566474734278,21.91510040160643,41.90240479992258,0.3748197495591067,0.3132751602171898,0.4472866791118715,0.30577314551330914,3.032803212851406,3.9292108191803354,2.564642570281125,4.085853453976549,7.7263000397532675,7.952482592427388,7.5058934953835434,7.980940601584299,0.0009375093950097579,0.0007558568608203438,0.0012903986709891777,0.000746757258416545,0.030618775204272263,0.0274928510856976,0.0359221195225056,0.027326859651568912,0.9948869187704038,0.9912819835954656,0.9952176892764188,0.9908188187821243
Image_13,COVID19,26.958891566265063,46.95640392896888,25.076032128514054,45.46912146578281,0.422299231518934,0.35088046165392633,0.4710168824939339,0.35336655693490177,2.7699759036144576,3.7405525717327137,2.4761285140562252,3.7020531926904408,7.401324634882233,7.650536547007392,7.216157627420927,7.648040939165297,0.001790101966097321,0.001405415381656415,0.002246723891550136,0.001445281811553092,0.04230959661941155,0.03748887010375766,0.04739961910764828,0.038016862200253874,0.9938864142480278,0.9892236425501852,0.9942665287130011,0.9895651131301275
Image_14,COVID19,190.60939759036148,267.2544958952274,77.72406425702813,267.344494443638,0.5020667877014371,0.470670200949692,0.6434206407157564,0.4492838975434831,2.828867469879518,3.851550781439008,1.7940401606425702,3.9265495717811003,7.139704677887904,7.289974241155096,6.71843971789991,7.322787981234672,0.0012347266656989404,0.0011115069386129302,0.0020453969452105614,0.0010513492798225686,0.03513867763162041,0.03333927021716177,0.045226064887524335,0.032424516647477857,0.9464517368878559,0.9227492137135646,0.9780215935581282,0.9227262478357208
Image_15,COVID19,24.64355020080322,40.65144110578862,21.320240963855422,42.163061886098625,0.39103349412721233,0.3336693408732129,0.46616414781502363,0.32632674932964,3.043164658634538,3.9019370655312016,2.4933815261044177,4.013644941210626,7.564715549982873,7.766946923664,7.297607938348245,7.7994658319139845,0.0013344001548362126,0.0011082502798795645,0.001912465153787842,0.001073817467627523,0.03652944230119333,0.033290393207043446,0.0437317408044528,0.03276915420982853,0.9943636448470413,0.9906424913121682,0.9951192432397665,0.9902950982381596
Image_16,COVID19,13.724610441767073,17.317946484734115,6.7341365461847404,18.87390525959258,0.4148486227711828,0.3695174776270743,0.510355349381707,0.353867456893117,2.39728514056225,2.757697456492637,1.6350843373493977,2.9111627231818837,7.579810631838381,7.7184468593744,7.2283152822206365,7.768179427799749,0.0008062835115562654,0.0006851814611898101,0.0011438387122788345,0.000638538194751642,0.028395131828471327,0.026175971064887164,0.03382068468081086,0.025269313301940797,0.9960343887326665,0.9949700121277585,0.9980442911444413,0.9945183706990461
Image_17,COVID19,16.255518072289156,31.53816873921388,21.59236947791165,33.76947146013774,0.4333966410119188,0.35488418655142967,0.43667031717016475,0.3397087751478191,2.420305220883534,3.324817341655779,2.552048192771085,3.5086369574684273,7.203065722133213,7.46884783525664,7.188992684033759,7.528034187571014,0.0015124002516088452,0.001143201155544618,0.001599112917533588,0.0010841853693886604,0.03888959053022859,0.033811257822574686,0.03998890993179969,0.032926970243079764,0.9904783145298198,0.9813014039228148,0.9872074850167811,0.9799780951643334
Image_18,COVID19,8.081815261044177,13.471621425460878,6.985718875502009,13.307785358300672,0.550242620381377,0.4676720398189071,0.5804255801570778,0.46370749127064015,1.5624257028112452,2.1188045354107192,1.4154698795180722,2.1182561571587555,6.301362261533099,6.566792309473039,6.179163255436932,6.574285330769709,0.004098021128691473,0.003227377159730701,0.004780705859582911,0.0031410170423376,0.06401578812052128,0.056810009326972485,0.0691426486300815,0.05604477711917141,0.9882861069567549,0.980230424281889,0.9897849131965408,0.9804711975611865
Image_19,COVID19,11.22772690763052,30.847599232270447,23.668963855421687,32.78379380977726,0.5194765583010541,0.46780938298752217,0.6136298258696631,0.4473669754290932,1.8271807228915664,2.4925727004403155,1.5704899598393576,2.6801180626118937,7.067368564618704,7.242285619835501,6.760698684757239,7.2983549689317115,0.0023289892743665426,0.0018767702337706147,0.0027943968645667006,0.0018808827441880434,0.0482596029238383,0.043321706265688736,0.05286205505432702,0.043369145070983856,0.9974636235344014,0.9929766598191624,0.994637887180937,0.9925357858696582
Image_20,COVID19,10.734024096385543,26.8193416235222,20.083759036144578,28.710891759810323,0.4561789348937264,0.34782806286945817,0.43957798456857083,0.343042522580695,2.055694779116466,3.1631102724149605,2.4487068273092367,3.2575926194738796,7.135974920811525,7.506480075907843,7.220288627657647,7.528900101088129,0.0012939502266092482,0.0008967533303044452,0.0013024228641473525,0.0008829620218070587,0.0359715196594368,0.029945839949890286,0.036089096194659026,0.029714676875360075,0.9939388216919536,0.9846265291679085,0.9885017032410782,0.9835419856983095
Image_21,COVID19,33.15598393574297,47.24839921936742,28.15116465863455,49.28560829664039,0.48802254468814144,0.4112949535317293,0.5486083777128933,0.403309505487199,2.025220883534136,2.6534410735310714,1.722056224899599,2.7353591071111762,7.37254790782702,7.607724189663842,7.188805945373162,7.615845297567779,0.0015817053273334295,0.0012780798690994145,0.0018547075047176665,0.00126278821878202,0.039770659126213005,0.035750242923642,0.04306631519781634,0.035535731577976834,0.994895307783848,0.9926649318703238,0.9956270600866031,0.9923486364988002
Image_22,COVID19,35.17434538152611,50.155965226367314,23.82742168674699,54.326043128336636,0.39080830721035204,0.3069131656901718,0.4142868968134059,0.3008328469955443,3.2523534136546184,4.192642054160416,2.769493975903614,4.399106466024741,7.6056093737822,7.86299984459862,7.468662234051379,7.9075875115911245,0.000939284721214174,0.0006899582321772245,0.0010623708649860485,0.0006669196933639706,0.030647752302806384,0.026267056024176453,0.032594031125131616,0.025824788350806878,0.9849833533895203,0.9782469426900136,0.9897524059785483,0.9764373393877479
Image_23,COVID19,71.9237108433735,205.86074418154544,137.37363855421688,204.08138578410023,0.3662841156977994,0.31814043658803154,0.46150920629486647,0.31433043976009656,4.044899598393574,5.69700488701795,3.2712128514056222,5.645167013435267,7.91566766716561,8.127221198286927,7.569103101008184,8.11241917674042,0.00489248921791584,0.004473267250361001,0.00501388416315866,0.004502225473345234,0.06994633098251715,0.06688248836848852,0.07080878591784115,0.06709862497358075,0.9915152584300201,0.9755018632504086,0.9837632599316688,0.9757141065588867
Image_24,COVID19,8.440706827309237,13.26012483669618,6.63081124497992,13.344349284688953,0.5734743768672907,0.47912696106647923,0.5715494279954979,0.47754001560312126,1.4023453815261044,1.9832422057708743,1.4035020080321285,1.9857582942210608,6.303144186410171,6.629070265966999,6.303811895445975,6.626159691694392,0.0035149476943920257,0.002550854368238158,0.0035874710407896647,0.002569676601855278,0.059286994310658266,0.05050598348946546,0.05989550100624975,0.05069197768735481,0.9904710851470391,0.9849365628447608,0.9924891898998318,0.9848406206014463
Image_25,COVID19,21.13179116465864,32.337204238641306,18.05728514056225,36.01335462331253,0.5102521331237013,0.45653053725725806,0.6121723629202908,0.43997483381911434,1.9440642570281126,2.3706875695553293,1.3852851405622488,2.547765358623248,6.990092646838084,7.157614820082101,6.6874470117849505,7.217448701774885,0.0030567989548555673,0.002647036489289357,0.003506621377074563,0.0024910030211067586,0.05528832566514894,0.05144935849249587,0.05921673223907718,0.04990994911945672,0.9954894480584088,0.9930743858839912,0.996150070853953,0.9922870653285916
Image_26,COVID19,61.14091566265062,151.81597071014983,116.33800803212853,166.29772100449995,0.3196605458942115,0.2332844200842105,0.33117438471580185,0.2355736716899604,4.427277108433737,6.375606845050887,4.662056224899599,6.567071498846794,8.23428832520708,8.544264289277104,8.169487219750579,8.561470083788162,0.0005039081305140242,0.00036156794100253585,0.0005818455831357557,0.0003555643625555357,0.022447898131317867,0.01901493994212277,0.024121475558840835,0.01885641436104796,0.9873833299045348,0.9682557244329613,0.9756205820585048,0.9652288186396302
Image_27,COVID19,31.448738955823302,69.99691940452573,45.30305220883535,72.47754068482766,0.37660434304544776,0.30004598910582464,0.45348960641237196,0.2985704285380406,3.2565140562249,4.612328833405914,2.9923694779116468,4.681118046483122,7.9146885663299695,8.204741426784386,7.703782151461286,8.215913485257913,0.0006834140094514608,0.00051545007379693,0.0009028516314252995,0.0005081748142078209,0.026142188306480022,0.022703525580775555,0.030047489602715558,0.022542733068725736,0.9942140136061356,0.9870891231465317,0.9916823084957289,0.9866316699777193
Image_28,COVID19,23.140240963855423,39.804567668263424,27.85633734939759,47.86561507072466,0.3818891568337347,0.3059305289782263,0.3969716655082839,0.29977584913610866,2.930987951807229,3.956694246866986,3.0313092369477914,4.2665118304543475,7.540662752427051,7.825217484165259,7.530628299976468,7.885232424886242,0.0009112476250383057,0.0006690958718633697,0.000987654521701263,0.0006554704008883505,0.03018687835862307,0.025866887556553256,0.031426971246069246,0.025602156176547916,0.9900755086123838,0.9828712427849344,0.9880067795794489,0.9794011418969
Image_29,COVID19,24.4136546184739,37.690553378171316,18.486843373493976,36.713423977032626,0.399070387912334,0.32799253144694135,0.42932578255755477,0.31189130623944283,2.6850120481927715,3.4864276382638995,2.4192449799196787,3.60121610941759,7.347154068609181,7.597194112929105,7.276534672638261,7.639761316080245,0.0010749295011370783,0.0008282040327449885,0.0012093392042063838,0.000773946157622921,0.032786117506302545,0.02877853423551986,0.0347755546930079,0.02781988780751858,0.9870193749610351,0.9798264792822907,0.9901497314381777,0.9803481528302911
Image_30,COVID19,7.019614457831327,13.983806712794955,8.66562248995984,13.910259511943357,0.5187467976889869,0.4506911851390005,0.6104186803627154,0.46246010765073176,1.5735421686746989,2.148449218560991,1.3867791164658636,2.1064176384251865,7.152958467075576,7.391811418096161,6.945437041287752,7.3669467155799495,0.0014662447379880975,0.0012099207774749407,0.0020472539475169752,0.001268402241637262,0.038291575287367034,0.03478391549947965,0.04524659045184482,0.035614635216961885,0.9984222980126043,0.9968358109817261,0.9980399744755903,0.9968523954996812
Image_31,COVID19,9.672305220883533,15.640570313382042,7.6136546184738965,15.600893533975261,0.498565979887979,0.4516884768620665,0.6047869612815118,0.4489185759342117,1.7954216867469879,2.2657860357091013,1.3760963855421688,2.272753665263464,7.108432051670171,7.301308288634608,6.831638854310241,7.303199733208376,0.001749370235963936,0.0015146026763146552,0.0024486116030386605,0.001534508771950513,0.0418254735294645,0.03891789660701944,0.049483447768305926,0.03917280653655687,0.9973621384572848,0.9957244200978578,0.9979176055384134,0.9957350180558704
Image_32,COVID19,5.904610441767068,9.507572458508731,4.404032128514056,9.2601409654683,0.5612254265086855,0.4933056095464433,0.641658458617912,0.49012326517138455,1.4383293172690763,1.8465024757665196,1.0955983935742972,1.8550991113046564,6.185184831695074,6.397985584759243,5.916355218505229,6.413466983161985,0.004311537942936404,0.0034476992668686797,0.005522528604377348,0.0033527131270082045,0.06566230229695273,0.058717112214998105,0.07431371747111934,0.057902617617929884,0.9920688007848574,0.9871001425086332,0.9940596889223307,0.9874369039166975
Image_33,COVID19,7.908803212851406,16.8264382832535,10.627967871485943,17.391832389800165,0.5179547392931515,0.444244281220891,0.5662644375430894,0.4542147805400185,1.7040160642570281,2.430025322172223,1.6761606425702813,2.430976919727101,6.885523610888185,7.142924773089824,6.756048389643321,7.122313319216818,0.00211130930146288,0.001711283506538477,0.0026999702585442167,0.001826984769006675,0.045948985858916186,0.041367662570400046,0.051961238038986494,0.042743242378259924,0.996853504898645,0.9931867227667822,0.9957259158118567,0.9929573366370602
Image_34,COVID19,71.45230522088355,113.25633457524879,59.35032931726908,117.06006354736213,0.3535390171251876,0.2807128784724164,0.3945272282779203,0.28237569964675785,4.204048192771085,5.541136433283334,3.634698795180723,5.53144304124127,7.953749894587814,8.213197752203795,7.77690291247199,8.206457866644085,0.0007253063660263544,0.0005440823447568074,0.0008884020580313221,0.0005408896797967782,0.02693151250907298,0.02332557276374596,0.029806074180128487,0.023257035060316227,0.9811756795198393,0.9701258855773671,0.9843561281555917,0.9691222449135145
Image_35,COVID19,53.14685943775102,97.8509540168707,57.38975100401608,99.76043934775247,0.37071270316908633,0.2945882878413946,0.3932748724666011,0.2900418298600599,3.870040160642571,5.37992935597813,3.776353413654619,5.472927856002323,7.8531569668007455,8.149901456356368,7.764056732138477,8.173459851063162,0.000787118401316108,0.0005706270139645269,0.0009036356187803426,0.0005538837975689952,0.028055630474400465,0.023887800525886155,0.03006053257645883,0.023534735978315017,0.9843009603996246,0.9710636311734993,0.9830477077361197,0.970498031588996
Image_36,COVID19,38.96444979919679,54.90243705746682,29.515261044176718,61.99438718730344,0.4689500084720954,0.40550982302769994,0.5545317263933012,0.40719963132599907,2.4343935742971885,3.014467508588571,1.8130602409638557,3.1291430783374463,7.276102913480624,7.467476414669691,7.019664902933222,7.483397511512076,0.00979135007499879,0.009228457118129267,0.01007143458976468,0.009251959611799216,0.09895125100269722,0.09606485891380503,0.10035653735439799,0.09618710730549711,0.9945233652431971,0.992248649059205,0.9958467330160219,0.9912473784916808
Image_37,COVID19,78.19667469879518,128.22733504298316,71.41575903614458,136.8272447218593,0.33096705272768584,0.2652989481618655,0.3774342782904925,0.25895036440084285,4.577526104417671,5.849212109482105,3.900417670682731,6.161384493798488,8.155630427400979,8.38335250380205,7.953698068635582,8.432547299950373,0.0005373768810180481,0.0003966979211917467,0.0006747527297946808,0.00039130618565079943,0.0231813908344182,0.01991727695222785,0.02597600296032245,0.019781460655138677,0.9854111590792686,0.9760827584654462,0.9866481123356103,0.974478856566743
Image_38,COVID19,23.035084337349403,34.92093675908453,14.989317269076306,32.31254334607507,0.5039725470365477,0.44549715020002717,0.5889916556735479,0.45916147425015985,1.9613493975903613,2.55845873453654,1.53685140562249,2.404380574506863,7.1014882220572595,7.326902737913147,6.864447310218291,7.270811811586849,0.0016018151965290885,0.0013189742314974819,0.002165645973452041,0.00138762329170765,0.040022683524834866,0.03631768483118771,0.04653650151711064,0.037250815987138454,0.992798940703201,0.9890257613536909,0.9952910473992467,0.9898448258504773
Image_39,COVID19,31.53028112449799,45.66256995854905,21.4686265060241,46.76421348042774,0.40580919378840385,0.3443133943228718,0.4775049508809636,0.34556142619644364,2.8091887550200805,3.5761519975484264,2.251566265060241,3.601522556087805,7.580568370352123,7.7850245042227835,7.351676847732394,7.7880560297882315,0.001017994419444848,0.0008326330001756882,0.0013541554491056597,0.0008255242284521717,0.031906024814207866,0.028855380783758308,0.036798851192743225,0.02873193742949075,0.9940721954741384,0.9913351678834657,0.9959508119693897,0.99112609558311
Image_40,COVID19,26.627020080321287,38.07417622296415,20.883791164658636,40.36030064031225,0.4588852086630214,0.3972286494913307,0.5480278081685619,0.39687974540384874,2.4169638554216872,2.996741988032451,1.7979759036144578,3.017483588974371,7.539964622709158,7.752688966540739,7.274390819326868,7.743309857838126,0.0014480143223496397,0.00119258978087268,0.001738545636360704,0.0012274407638183781,0.0380527833719117,0.03453389321916485,0.041695870735130404,0.03503485070352631,0.9956752445560225,0.9937858489151162,0.9966020326065188,0.9934125095324537
Image_41,COVID19,7.139598393574297,10.523330268866632,4.218923694779116,10.167577942291253,0.5588489830629758,0.4829618031329212,0.6294548459274341,0.49174089679136823,1.4816064257028112,1.906146675053628,1.1218955823293173,1.8743246076676179,6.304577768359842,6.539338341377155,6.051055781229889,6.5250127338025345,0.004082127062466734,0.003206743590163391,0.005179008080514831,0.0033044055021886893,0.06389152574846475,0.056628116604416495,0.07196532554303378,0.05748395865098967,0.9909712043888815,0.9866056744813392,0.9946565609574501,0.9870581840891631
Image_42,COVID19,14.279566265060241,20.905920872243996,8.19744578313253,20.230883372848822,0.5243533580338522,0.4181806304615074,0.5679229588209804,0.4362015378170313,1.8646265060240965,2.55841034822019,1.4615100401606427,2.436105869260173,6.540378388928686,6.872486064457441,6.365149690316855,6.825494799139445,0.002749594361381268,0.001893381820697412,0.0032006157320043226,0.002022851369512832,0.05243657465339692,0.04351300748853625,0.0565739845865953,0.044976119991755985,0.9831553054870755,0.975173135859198,0.9902848188347586,0.9759734909113088
Image_43,COVID19,21.89399196787149,118.68368252124966,102.9690281124498,120.48407283753488,0.48119209448059036,0.40373148031070805,0.5473453583189849,0.4054552777741974,2.2716947791164666,3.8961790938855825,2.7935100401606423,3.9525330236609086,7.285928169606634,7.584958124647608,7.177653190919732,7.591348687079028,0.007230676150384674,0.005883694697183628,0.006284294124288318,0.005907925575265543,0.08503338256464148,0.07670524556497833,0.07927353987484297,0.07686303126513774,0.9972609234336824,0.9849416439206965,0.9869870590661483,0.9847132138796965
Image_44,COVID19,13.468738955823293,31.650554023322194,19.463598393574298,24.138352607216007,0.45435558307745033,0.3663266947947132,0.45391453086194256,0.36707571115779136,2.1567389558232932,3.172464960242576,2.3460080321285144,2.965855389429202,7.015078558250877,7.337724079703461,7.03593291283679,7.29893990393132,0.001690868598893566,0.0012414152089679166,0.0017586755052337864,0.0012487505602710133,0.04112017265155347,0.035233722610134695,0.04193656525317478,0.03533766489556169,0.9906303372894386,0.9776831956797043,0.9863028016098568,0.9829794139346821
Image_45,COVID19,14.245718875502007,21.881776100385483,12.007389558232932,23.25189916291673,0.4750852701736266,0.40137097206156813,0.5099614595951245,0.39782162871809945,2.082473895582329,2.710988532443025,1.8914698795180727,2.805132175287495,6.803185311441892,7.05453596450956,6.697502053799054,7.07572734837479,0.0022791250463702188,0.0017407150493218442,0.0026051559168400514,0.0017362397774535266,0.047740182722421774,0.041721877346565364,0.051040728020278585,0.041668210634169624,0.986009484891272,0.9783746254016952,0.9882008569068395,0.9770198209645692
Image_46,COVID19,22.254698795180722,29.10106288608248,15.237831325301206,28.53218496475863,0.5499980561933195,0.4917964942629843,0.6331728569866327,0.4960733667616477,1.8456385542168676,2.381655134594603,1.3686907630522087,2.283640586442154,6.90093792888128,7.10401999166455,6.625979870502833,7.053942177341885,0.003294343897679069,0.0028152166780220362,0.0038550076289092113,0.002927509101442225,0.057396375300876525,0.053058615492887075,0.062088707740693166,0.05410646081053745,0.995864733515822,0.9945389401407565,0.9971641298385004,0.9946455302692817
Image_47,COVID19,28.89122891566265,48.98670989177594,27.49466666666667,47.68371477879389,0.4661115977083839,0.39524311613327184,0.5383779467743713,0.40783982357850107,2.4143775100401608,3.166610215964259,1.9268915662650603,3.0667569877905194,7.325905009505023,7.555470005364737,7.116487396024297,7.5293304931702325,0.008405443138013903,0.007825909620026331,0.00859329004370897,0.007903465650977059,0.09168120384252108,0.08846417139173537,0.09270000023575496,0.08890143784538616,0.996532079181321,0.9940968975677216,0.9966994288932186,0.9942539211498375
Image_48,COVID19,15.17837751004016,27.885921194819435,18.130008032128515,29.69340817083596,0.4451455462967794,0.35128949160755296,0.4392350730553668,0.35199358538449116,2.2978313253012046,3.245931517233592,2.431823293172691,3.3027047950839505,7.123569956322471,7.445609778510558,7.154135283500911,7.45093242662203,0.0017794586538926792,0.0012738063336994831,0.0017930759826454412,0.0012935563469613476,0.042183630164942885,0.035690423557300115,0.042344727920314254,0.035966044360776564,0.9921305266028095,0.9854332219587494,0.9905128057241135,0.9844884240266927
Image_49,COVID19,17.752578313253014,34.10815954581378,19.960208835341366,33.00138707440203,0.4912242148254264,0.42932648778058097,0.5864828640352084,0.4302879668957734,1.9655903614457833,2.579377751971742,1.5809638554216867,2.5682327704391867,7.204174354406697,7.413198592069129,6.926600041059091,7.408554253535029,0.0016362819954516862,0.0013934278651278086,0.0023776648763729614,0.0013828868420001834,0.0404509826265282,0.03732864670903311,0.04876130511351149,0.037187186529773715,0.9949995209954419,0.9903153100029674,0.9943432719667623,0.9906293848925218
Image_50,COVID19,88.9122248995984,103.45847647618588,18.90195983935743,103.93709778874535,0.3663409969516442,0.29927627774677784,0.44744591015354673,0.29330359675942697,4.111389558232932,5.013870744020258,2.5104417670682726,5.101369332752697,7.795961428942941,8.029955770978393,7.434016670578611,8.04796944220945,0.0011712800761278046,0.0009521339579701034,0.0016038069063402203,0.0009522083572350402,0.03422396932162902,0.030856667966099375,0.04004755805714277,0.03085787350474819,0.972484693381313,0.9679210990394278,0.9942120778076479,0.9677704400376311
Image_51,COVID19,28.29047389558233,44.17230367252141,28.179244979919677,52.04969274689118,0.4269973591624778,0.3412681755177799,0.43222122262220114,0.33389592321661005,2.76970281124498,3.7113756229738226,2.766200803212851,3.9448557281334167,7.283289833964494,7.5642744998329965,7.265214241676338,7.607674545449013,0.0017269933065595716,0.0012731490968363277,0.0017977210690150154,0.001239894966645224,0.041557108977400864,0.03568121490135009,0.04239954090571047,0.03521214231831435,0.9871965325541544,0.9798993464484573,0.9872405923828859,0.9763182382615269
Image_52,COVID19,15.411566265060237,28.93677521330301,18.164064257028112,27.000951597554877,0.44131319968751914,0.3467115173089199,0.4419810283078184,0.3595342049358003,2.316497991967871,3.265608619215819,2.395132530120482,3.136530055966839,7.069941788990672,7.391995422783129,7.075146001215849,7.341034309467215,0.0017219536459089362,0.001203949456051899,0.0017525692811406269,0.0012888356355599262,0.04149642931517043,0.03469797481196704,0.041863698846860475,0.03590035703944915,0.9892171375203948,0.9796224819946723,0.9872128693283305,0.9809872730789414
Image_53,COVID19,29.66677911646587,48.694182351897545,23.325654618473898,47.81280947081498,0.4177336495925042,0.3617021631934016,0.5014528335803634,0.36194614555831833,3.1717429718875514,4.102385445396042,2.3977510040160643,4.097127465686038,7.518219622059342,7.719558105879214,7.229999900295745,7.721615431296502,0.01107772881082563,0.010600808660022202,0.011578755568458577,0.010659172021854865,0.10525079007221576,0.10296022853520771,0.10760462614803593,0.10324326623007848,0.9968420397704193,0.9948062961170795,0.9975242819747699,0.9949004399399883
