Filename,Class,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
Image_17,COVID19,108.04851405622492,176.49654037838098,112.074859437751,202.20728697924218,0.2906229355528107,0.21807067658298213,0.28873228075880875,0.20848147546573145,5.973975903614457,7.8613248173416554,5.865477911646587,8.406606345058949,8.307988317115992,8.594626460631657,8.30338367956202,8.659213194381671,0.00048714349768552126,0.00033383392410498883,0.0004846782471250464,0.00031889905208081225,0.022071327501659733,0.01827112268321213,0.02201540931086784,0.0178577448766862,0.9896881447688249,0.9830682238395101,0.9892486219361082,0.9806013868066922
Image_18,COVID19,147.12645783132533,229.54028160836114,104.00886746987952,219.99927420525475,0.33121250472476843,0.2547356373318996,0.3571268609426194,0.25324635592273576,6.4049799196787145,8.37549394364607,5.386184738955823,8.395783938968727,7.510369158282317,7.791676253844324,7.398225401442236,7.8040841194026696,0.001640969016628764,0.001215972481320589,0.0018769582426089902,0.001189353282779288,0.0405088757759181,0.034870796969965985,0.043323876126323116,0.034487001649596734,0.9863304967423717,0.9785933681211828,0.9903184863891148,0.9794834310119166
Image_19,COVID19,19.030618473895583,65.11793358171643,52.39979116465864,68.96940371929486,0.43047169828666726,0.3667952766468861,0.5160141308502888,0.3502399482756776,2.6156465863453815,3.610893372687537,2.291807228915663,3.8653570103708,7.592787884698076,7.778857923225584,7.28789569310484,7.828455803474995,0.0014666617635199432,0.0011276000719207808,0.001703310720794826,0.0011432850498206391,0.03829702029557839,0.03357975687703502,0.041271185114978536,0.03381249842618317,0.9982542206638203,0.9939950418651166,0.9951682719915761,0.9936398697591927
Image_20,COVID19,68.9688514056225,145.38334865566685,96.2900080321285,150.24170577893904,0.31091243806910535,0.21785899617888121,0.2940018326228644,0.21548132594723435,5.004096385542169,7.336091353365269,5.475967871485943,7.479879356784568,8.28587294556412,8.667903742165626,8.374104449431421,8.69175310314821,0.00047903149949194367,0.0002956594271423972,0.0004251381751907226,0.0002860407207764264,0.0218867882406703,0.017194749987783982,0.02061887909636997,0.016912738417430406,0.9935143343429484,0.9862321731464933,0.9908915774191491,0.9857720489624511
Image_21,COVID19,43.994666666666674,61.09206303124143,33.8,62.19444847663747,0.4281510328167925,0.3515580200381306,0.4915485129801148,0.34503814443718933,2.6395502008032135,3.313188496959726,2.033510040160642,3.3989774358478084,7.749895071078827,7.986359854007854,7.557660148604721,7.996189766801418,0.0010950018225512493,0.0008143054176154812,0.0011574987500201609,0.0008061999298653738,0.03309081175419015,0.028536037174342922,0.034022033302261064,0.02839366002940399,0.9959680172836572,0.9943761381369863,0.9968833843528605,0.994274624997968
Image_22,COVID19,154.3813012048193,216.76497153271723,104.38783935742973,235.07195045241207,0.2831440419360069,0.20606224393921413,0.2980348165666503,0.20368556327920231,6.758136546184739,8.566845696037161,5.652642570281125,8.99820970629506,8.567096346083417,8.84586028042756,8.44941663975851,8.887696684927235,0.00036313156239415494,0.00024559197355611005,0.0003951919485169594,0.00024115090974142586,0.019056011187920597,0.01567137433526843,0.01987943531685343,0.015529034411109593,0.9850618649302687,0.9789000796258185,0.9898736102698846,0.977118014569828
Image_23,COVID19,73.35659437751004,211.44275092337222,141.86539759036148,208.48823406074095,0.35228908523908853,0.2976979763309145,0.44177684701791464,0.29538591300331124,4.457799196787149,6.2386413122369,3.5588915662650606,6.173981064821535,8.034703408892266,8.25414771208693,7.686891124734886,8.241246657260115,0.004560467992451734,0.0042066422664288035,0.0046833234302672555,0.004232208039014296,0.06753123716067798,0.06485863293678648,0.0684348115381876,0.06505542282557462,0.9933801897042294,0.9808197399012017,0.9871755581647635,0.9810877692346504
Image_24,COVID19,110.5186827309237,179.01606425702812,92.0822329317269,182.97990354994275,0.3520138269033308,0.2686043552783848,0.35106697502764983,0.2648704554122472,5.2953253012048185,7.348381477718101,5.088208835341366,7.320575474589121,7.534352043256622,7.874098188242366,7.542032948944723,7.8730806776841575,0.0013437011661102242,0.0009368000353430846,0.0013547607296656506,0.0009272073427061127,0.03665652965175815,0.030607189275447762,0.03680707445132866,0.030450079518879958,0.9897356664529828,0.9833278473592566,0.9914288311680236,0.9829586479739172
Image_25,COVID19,38.839903614457825,58.035773616554565,31.317317269076305,64.05033789777585,0.40814765836355277,0.3516532043122863,0.5072855912375841,0.3354030217659192,3.210152610441766,3.8948081482556733,2.2926746987951807,4.182626086676022,7.711333817983167,7.884139357315363,7.40363058896914,7.94633216730082,0.0020718994854921685,0.001780204020010748,0.002316004580571281,0.0016475212553893888,0.04551812260509179,0.042192464019191245,0.04812488525255183,0.04058966931855184,0.9963785447163257,0.9945750391824186,0.997081213540991,0.9940128016358241
Image_26,COVID19,134.3819277108434,282.4884921210948,197.7410763052209,308.0048547604071,0.2696685721050044,0.1866915540173297,0.2731673553395995,0.18952676244908373,6.5025702811245,9.02951565297334,6.371341365461848,9.290930791438846,8.80009488264495,9.121226557586436,8.748515221629201,9.137110766071796,0.0002788045354107193,0.00017224002134888467,0.00027224064127997935,0.00017112858477740867,0.01669744098389688,0.01312402458656965,0.016499716399986375,0.01308161246855328,0.987353018322536,0.9732424376062498,0.9812241916002807,0.9708255150159808
Image_27,COVID19,57.64469076305222,122.57065208625669,76.70854618473896,126.70085966355383,0.3191402044102804,0.24433970482024886,0.38876781600135996,0.2428972682277158,4.536032128514058,6.282850276608442,3.9919839357429727,6.374090740471928,8.454119664418563,8.746745364490872,8.237009400998389,8.758772539752828,0.00042639209045015414,0.0003018186977574556,0.0005323208335349432,0.0002969426843939106,0.020649263678159425,0.017372930027990546,0.023072079089994105,0.017232024964986284,0.9946217647353797,0.9885363483656501,0.9928387247245946,0.9881501412532139
Image_28,COVID19,115.28843373493977,187.38978403574143,123.09402409638558,219.17730359187755,0.26783446361049884,0.20049880778059653,0.2776969737152189,0.1963265656753844,6.233493975903615,8.27876969726295,6.223726907630523,8.87776003612845,8.601002569656607,8.891637029993621,8.587994980560914,8.94576841005631,0.000322974532668828,0.00022238304481791353,0.0003409023725423785,0.00021836834602152053,0.017971492221538755,0.014912513028256288,0.01846354171177292,0.014777291565828988,0.9890464212401181,0.9821563355852192,0.9882753377824127,0.9791290261390614
Image_29,COVID19,106.22697188755022,181.74840728375347,105.50279518072291,182.70897243592844,0.2747287256547877,0.21470128919803852,0.300463473272574,0.20345571952503247,6.142024096385542,8.03130594667828,5.742795180722892,8.367236012322381,8.467254068212462,8.727383150573914,8.38556201995082,8.770863890054471,0.00037007119240012256,0.00027483595735339547,0.0004236609086950211,0.00025940747482146586,0.019237234530985022,0.016578177142056224,0.020583024770305776,0.016106131590840362,0.9898195489429079,0.9825121089101965,0.9898670038189933,0.9824196739366573
Image_30,COVID19,15.994939759036148,25.48718569055338,12.906008032128513,25.828696311349816,0.4393806689983336,0.37302979643949674,0.5407606051547271,0.386080907617549,2.375630522088353,3.069805325720553,1.8592289156626507,3.0098708085353465,7.619097213201062,7.867154450826694,7.407795568387697,7.837778515082073,0.0010377159078079387,0.0008235551192356035,0.0013933955903937033,0.0008631464539481176,0.03221359818163656,0.028697650064693513,0.03732821440135736,0.02937935421257788,0.9985314476743735,0.9976542160508808,0.9988122044599036,0.9976227468687403
Image_31,COVID19,26.04530120481928,40.238963887679226,17.78848192771084,39.08654699117756,0.40779637320241763,0.3636616136002364,0.5192292842470584,0.3627943118425514,3.0640963855421686,3.7528104385413137,2.177461847389558,3.7653102369316622,7.746407349186729,7.943170151208664,7.460074272404931,7.947658764575504,0.0012120978693892035,0.0010239341912425472,0.001591015886840535,0.001050607238202876,0.03481519595505968,0.03199897172164361,0.03988754049625691,0.03241307202662031,0.9976075099874657,0.9963009677842122,0.9983632192127893,0.9964069416606541
Image_32,COVID19,114.69037751004018,164.11038531636586,63.915839357429746,160.5090079192271,0.3329181981130494,0.26659896502503627,0.4051201865262266,0.26642946256085215,6.036433734939759,7.533749455653941,4.349092369477913,7.606893437202626,7.417524773839447,7.652136072168791,7.160725614576792,7.666278367854555,0.0018253372687537298,0.0013686055649171033,0.0022110884663150603,0.001338132562493267,0.0427239659764134,0.03699466941218833,0.04702221247788177,0.03658049428989809,0.9893965246100995,0.9847840068065747,0.9940817445089765,0.9851180385695962
Image_33,COVID19,29.941831325301205,52.89195335559105,27.571373493975905,51.835051047563745,0.3788868319406261,0.3125786265560576,0.4360066204466424,0.3220585074227277,3.456401606425703,4.655731359171626,3.044016064257028,4.577071337559071,7.707287041817037,7.976426968097083,7.565232456187877,7.9534720414056,0.0011255797809712747,0.0008829941487623724,0.0014276630376929404,0.0009455435097968891,0.03354966141366071,0.02971521746113214,0.037784428508222015,0.0307496912146592,0.9972506650641056,0.9951258764278176,0.9974623112967703,0.9952232637459826
Image_34,COVID19,171.56257028112455,253.05004757987774,119.70255421686748,258.8668731149497,0.27494093690542065,0.20664893088935568,0.3096312683022839,0.2101900716140022,6.762088353413655,8.743342849308881,5.579052208835342,8.760842567055368,8.736876308094592,9.0047650873665,8.569852614147223,8.995259308677898,0.00031194154932984955,0.00021927505454577553,0.0003689837260689344,0.00022311832286806606,0.017661867096370347,0.014807938902689177,0.019208949114122156,0.014937145740336942,0.9836230375157092,0.9758033211235434,0.9885537712809717,0.975246913517304
Image_35,COVID19,174.31058634538155,286.92398509701457,148.36724497991972,295.1872227867293,0.28231047218398836,0.21163662783613568,0.2998182822366123,0.20934188880585886,6.748883534136547,9.154336220383543,6.199983935742973,9.38186480863212,8.704930509895389,9.00202065530192,8.619401964090022,9.026538624929803,0.00033356429735004276,0.00022711871411350968,0.00036810051450783066,0.00022486865662375393,0.018263742698309205,0.01507045832460014,0.01918594575484437,0.014995621248342928,0.9834069217169454,0.9726267073469131,0.9858687821107114,0.9718371944405525
Image_36,COVID19,47.32247389558234,66.86900211286914,37.59738152610442,78.9343236399413,0.43741451088925576,0.37860428905507637,0.52057252277534,0.3799313178347061,3.099598393574298,3.8067611812712694,2.335823293172691,3.9992742052547543,7.576359895118719,7.771195274771778,7.318412129272971,7.782677352376788,0.009837199787100208,0.009298661539196276,0.01008383980903534,0.009319475253836905,0.09918265870150995,0.09642956776423026,0.10041832407003883,0.09653742928956056,0.9953512778006809,0.9934080560095491,0.9963012987475776,0.9922186570171877
Image_37,COVID19,138.601702811245,215.39200980629346,116.15820080321285,233.538878405187,0.27242065288174566,0.2105648490762828,0.31289235318255165,0.20514390009647324,6.446714859437751,8.160868373090757,5.370088353413655,8.600345155723296,8.784646532205738,9.019143098263703,8.58919364845423,9.064797804598184,0.0002798329059208722,0.00020201468521774673,0.0003450503056402316,0.00019737032411093648,0.016728206894968515,0.014213187018320231,0.018575529753959416,0.01404885490390361,0.9867848105046995,0.9794585980478798,0.9888948164125625,0.9777281087572978
Image_38,COVID19,57.26669879518073,84.95453299140337,36.92327710843374,79.95824260899018,0.3941561028654973,0.3383053164093722,0.4860240916379246,0.3519872531077659,3.4280481927710835,4.306511185303463,2.519421686746988,4.157981322881889,7.880554228862342,8.110098424651744,7.629728526024331,8.05724205268016,0.000922122030289834,0.0007157115637487991,0.0011727546329897906,0.0007865500694601553,0.03036646226167668,0.026752786093205305,0.03424550529616683,0.02804549998591851,0.9947038255098115,0.9921233227807064,0.9965730535320507,0.9925864542153979
Image_39,COVID19,55.42746987951807,83.81814809438558,42.63243373493976,85.94883953484621,0.331108903028208,0.27184678247830296,0.39250960501024107,0.27415283432893767,4.433092369477912,5.500604828954373,3.438313253012048,5.555749100820956,8.163779676085886,8.37505407702342,7.925267246412269,8.380083860776184,0.0006047779874518153,0.000461726260531209,0.0007217575200399994,0.00046561427246737764,0.024592234291576993,0.021487816560349007,0.02686554522134251,0.02157809705389652,0.9948046447680909,0.9921113893066957,0.9959939750796106,0.9919108727904105
Image_40,COVID19,41.31975903614458,58.797971000467726,32.232337349397596,62.5025886679247,0.41268961858640485,0.35375789315998607,0.5027338332093412,0.35509158836043453,3.1819598393574298,3.934984919598071,2.362522088353414,3.9532104320898034,7.87349223570121,8.087195248642352,7.601567100478532,8.076746803447124,0.0012084922501249978,0.0009696556352059259,0.0014028473089143724,0.0009980095592655152,0.03476337512562608,0.03113929407044941,0.03745460330739564,0.03159128929413162,0.9961608459185441,0.9945172725825531,0.996998522312674,0.9941716957142313
Image_41,COVID19,110.81582329317268,155.39036467153755,59.680080321285146,151.76334252673345,0.34892728274992413,0.27713515776155445,0.41221762345067003,0.2847062215708342,5.647020080321283,7.123885098627442,4.108899598393574,7.0059031305946675,7.459276922880528,7.715271937393495,7.222794516315113,7.699985602193223,0.0018015333946226667,0.0013424209257187278,0.002175089175981033,0.0013723798968575467,0.042444474253107045,0.03663906283898004,0.0466378513225152,0.03704564612552394,0.9897482015512927,0.9855766445991709,0.9944648284418451,0.9859130397633717
Image_42,COVID19,156.00853012048196,239.11794971048855,90.94173493975904,219.3791229173723,0.3185452882827514,0.23116139629308485,0.3538650113350992,0.2459738998249286,6.585301204819277,9.04766052160449,5.340192771084337,8.594651699166144,7.713683580468173,8.05985497273499,7.560986634677582,8.007935898324902,0.0010158228415670714,0.000680312731670385,0.0011998329059208722,0.0007372134715900909,0.031871975802687094,0.026082805287591,0.034638604272124944,0.02715167529987958,0.9854363124152151,0.9776256961641973,0.9915029923347621,0.979472251257707
Image_43,COVID19,35.51863453815262,122.49595974258483,96.8236947791165,127.05875711682073,0.4449885705441906,0.37341493835031636,0.5113054103743906,0.3749424751180983,3.0445461847389557,4.608635344591217,3.1827951807228914,4.744600893533976,7.604793950366337,7.902175201516697,7.486332564797534,7.911102717004492,0.007847007886969563,0.006424434798038663,0.0067003932194642036,0.006436085566845379,0.08858333865332443,0.08015257199889884,0.08185592965365554,0.08022521777374854,0.9965633110601486,0.988088502533968,0.9906070716668214,0.9876448164770933
Image_44,COVID19,110.7287389558233,220.9322752858825,129.11787951807233,186.4698795180723,0.295335819768956,0.2208937087647822,0.29470652212310494,0.22264015928996095,6.050377510040161,8.530346284737343,6.187951807228917,8.140433218819052,8.0901327958515,8.429491946832124,8.113270217290871,8.395771783314885,0.0005724087030854341,0.00038752443979759123,0.0005651635296204902,0.0003949555216234035,0.023925064327717786,0.01968564044672134,0.023773168270562722,0.019873487907848573,0.989401515456409,0.9787495670148477,0.987588014084521,0.9820643347457139
Image_45,COVID19,135.60647389558235,213.3198980661602,114.04440160642571,217.52683021241594,0.2885804081830828,0.2237510122317289,0.31588823745198236,0.21819047340699677,6.505172690763052,8.451783035757488,5.767614457831326,8.599651618522284,8.01263532254374,8.281907583662045,7.906859355446077,8.300708868001315,0.0007213368816631989,0.0005206556811068905,0.0008146045386364737,0.0005131544922814264,0.026857715495983623,0.02281788073215588,0.028541277803148087,0.022652913549506746,0.9871313037849918,0.9796848373827478,0.9891634175773923,0.9792839658681471
Image_46,COVID19,26.999485943775092,37.639634844599286,20.15632128514056,34.579087434073635,0.4615809696816709,0.40027370264259543,0.5520092627058216,0.40574114607287864,2.619662650602409,3.250383058337769,1.8024899598393571,3.112562700601603,7.417157788280809,7.627157454051961,7.1260598106443,7.573993554187789,0.0025366163771552057,0.0021174873645809847,0.00277825635070402,0.0022046539075730506,0.050364832742253854,0.04601616416631209,0.05270916761535909,0.04695374221053153,0.9975072819555898,0.9965111636899505,0.9981351977358598,0.9967947235295045
Image_47,COVID19,35.39042570281125,59.80758374864921,33.39910040160643,58.729149529846296,0.43342846053010103,0.3641003910168861,0.5062610501305782,0.37642031506887735,2.893172690763052,3.804164448960501,2.3629879518072294,3.6858115191690457,7.6098667322530344,7.844047688830245,7.397484891911591,7.817006433156962,0.00815279340655796,0.0076135302847635715,0.008322376864889278,0.007687012175547146,0.09029282034889573,0.08725554586823449,0.09122706213010083,0.08767560764287377,0.9965819536668832,0.9942051945519788,0.9967723555601596,0.994309688669907
Image_48,COVID19,83.90679518072291,153.60524830244677,93.54401606425706,148.6096998435509,0.29773145667651,0.21432381315485177,0.2927251494799356,0.21630167237792436,5.4170923694779125,7.607312785277659,5.579389558232933,7.599587103433816,8.129221643688822,8.470314851740966,8.16388739332576,8.478699841090972,0.0005724834115578781,0.0003751538711094768,0.0005541852550765312,0.0003810375262657922,0.023926625578168728,0.019368889258537175,0.023541139629944238,0.019520182536692434,0.9920807918876358,0.9854400867184178,0.9911213985133293,0.9859134255002348
Image_49,COVID19,45.61579116465864,81.88014709440169,46.17005622489961,81.15540071934325,0.4123462259253437,0.3574635272066531,0.5058462212527659,0.3581547493141035,3.4691566265060243,4.391977548749213,2.5857349397590363,4.384509927259238,7.777516332934125,7.985334388005863,7.4903409470649525,7.982147517973897,0.0011935686198609702,0.0009694739293088688,0.0016088042450928216,0.0009691915502805863,0.034548062461749865,0.03113637630343115,0.04010990208281269,0.03113184142129383,0.995743920353569,0.9923314606420157,0.9956806869627159,0.9923992684398669
Image_50,COVID19,253.8289477911647,305.66503766068297,65.47704417670684,303.24518959371625,0.28418730317998103,0.22423303867518643,0.3514265312585446,0.21933241097471087,7.267020080321286,8.927565684424446,4.553060240963855,9.016999725810873,8.657027255393125,8.893247407681407,8.309557817658332,8.912293351612947,0.0008684312833663979,0.0007386737522674419,0.0011969214690085645,0.0007445587081102071,0.02946915817200074,0.02717855316729428,0.034596552848637455,0.02728660308851593,0.9758242539684802,0.9708890956918053,0.9937999828148733,0.9711186390654525
Image_51,COVID19,138.2523212851406,221.7510362736085,133.15410441767068,236.75535878453576,0.2909875385090711,0.21392212817230108,0.2935630452769581,0.20687753298702977,6.323325301204821,8.412703020919018,6.110506024096386,8.765681198690343,8.233357901676598,8.530909115133635,8.212323597183733,8.57313436448799,0.0005504907340204193,0.00037833626064655144,0.0005617357139400976,0.00036552228794765147,0.023462538950855667,0.01945086786358263,0.023700964409493923,0.019118637188556394,0.986877501816691,0.9788899379751291,0.9873291287524585,0.9774624275398931
Image_52,COVID19,101.52700401606427,191.52821728681792,106.7138795180723,157.17828744697664,0.2815259451376775,0.20204301577844402,0.2812363045424172,0.20968102377844744,5.931341365461848,8.37010693375913,5.9316144578313255,7.796212964307026,8.227750197780194,8.56903903359544,8.233661226852927,8.522333836693516,0.0005090213383655102,0.0003323692210937083,0.0005081970935952646,0.00035178586841845197,0.022561501243612097,0.018230996162955777,0.022543227222278195,0.018755955545331514,0.9903210641383013,0.9816634265199291,0.9897835319836029,0.9849523250163882
Image_53,COVID19,43.30515662650603,64.85901840292898,28.025461847389558,65.06749891130788,0.3881836786800319,0.3304768648288977,0.4720076868551934,0.33139307531179785,3.816417670682731,4.778922920598055,2.746843373493976,4.81576103611232,7.762907671947595,7.972488613847561,7.478480480809406,7.971733500567905,0.010332540829986614,0.009883775468771618,0.010717522491572717,0.009923802663513507,0.10164910639049718,0.09941717894192943,0.10352546784039528,0.09961828478504088,0.9957363395713136,0.9936041623772365,0.9972445843721798,0.9935837643117609
