Filename,Label,Contrast0,Dissimilarity0,Homogeneity0,ASM0,Energy0,Entropy0,Correlation0,Contrast45,Dissimilarity45,Homogeneity45,ASM45,Energy45,Entropy45,Correlation45,Contrast90,Dissimilarity90,Homogeneity90,ASM90,Energy90,Entropy90,Correlation90,Contrast135,Dissimilarity135,Homogeneity135,ASM135,Energy135,Entropy135,Correlation135
COVID19(107).jpg,COVID19,36.48395763656633,4.613701226309922,0.20155288819296283,0.0006614541970074906,0.025718751855552606,11.047829234770205,0.9697157447091554,56.14635183051643,5.474480151228733,0.18179638923341881,0.0006062300253573709,0.024621738877613233,11.248618739529771,0.9530425002342897,46.81269788182831,5.00340022296544,0.19621935528681497,0.0006538321097576587,0.025570140980402487,11.134401819768762,0.9608047156995345,56.12423798391517,5.4567957852820435,0.1821290862737627,0.0006087543796961293,0.024672948338131974,11.244488391250513,0.9530522592148144
COVID19(108).jpg,COVID19,53.7654403567447,5.062118171683389,0.2164391194056648,0.0004564477901688895,0.021364638779274726,11.895479228589222,0.98846945853858,85.84654534065614,6.261328173062941,0.18636611550170415,0.0004032809949695482,0.020081857358559944,12.137777930010289,0.9815460406831141,58.27739130434784,4.915094760312152,0.2361611346777674,0.0005202835165900457,0.022809724167338053,11.801250971391386,0.9875222776984748,84.95379246317155,6.176910772810149,0.18947506003239392,0.0004068403145685273,0.020170282957076416,12.120762409931153,0.9817413909888749
COVID19(109).jpg,COVID19,73.60309921962096,5.241204013377927,0.21425083793571847,0.0006584112283108939,0.02565952509909125,11.658617571769629,0.9834912881255193,107.9893849062091,6.258017248129216,0.190766490217036,0.0006066564230371135,0.02463039632318395,11.84094618963348,0.9756043831626949,69.27121516164995,5.01273132664437,0.23024581511569314,0.0007330067150628441,0.027074096754330406,11.541624047019777,0.9844438470440191,110.44096822183198,6.3651301439581225,0.18779060197395997,0.0006118530196422877,0.024735662910912407,11.844428249845427,0.975090780504776
COVID19(11).jpg,COVID19,252.28949832775922,4.014849498327759,0.34576794426371593,0.0006899582281580245,0.026267055947669975,11.057264932678724,0.9314696253341517,377.8217805169964,5.2542924575787735,0.2982857038073012,0.0005931738485156714,0.024355160613629124,11.245059240109102,0.8942196631072535,129.44490523968784,2.839286510590858,0.4261890034785241,0.0009489806850283801,0.030805530104648097,10.638775047273993,0.9647121521002233,377.2538562208477,5.207234818402478,0.3043087336504729,0.000600775938604042,0.02451073109077006,11.228786268213815,0.894554123160488
COVID19(110).jpg,COVID19,57.39015607580824,5.342931995540691,0.20067484632079932,0.0005333977124292669,0.02309540457383821,11.796038264535042,0.9870760899355072,88.00461963512713,6.421482981174707,0.1774627943371313,0.0004830526439880338,0.021978458635401023,11.996964277754554,0.9800774765098863,58.44245261984392,4.975161649944259,0.22739785147344982,0.0006303384625327333,0.025106542225737365,11.638383038456613,0.9868532724588163,88.57244326126107,6.3588662319213425,0.18107185176476562,0.0005011102353984056,0.022385491627355553,11.968804064069266,0.980003202001947
COVID19(111).jpg,COVID19,42.64017837235228,4.836321070234114,0.2053023390135373,0.00034511992781587086,0.018577403688779304,11.930404358972543,0.9879196654971261,51.08404827686491,5.266551828279325,0.19279091864272174,0.0003190334214806647,0.01786150669682333,12.037162721818925,0.9855597590647465,26.961560758082495,3.8665328874024523,0.2413901773645451,0.00042228486134259,0.020549570831104723,11.61906482198665,0.992370048423648,48.26391203677811,5.107168823614949,0.19871431834883424,0.0003300564521088022,0.018167455851296355,12.003443921080764,0.9862683943716729
COVID19(112).jpg,COVID19,78.95523968784839,6.670401337792641,0.14881275718366302,0.00039043783999433265,0.01975949999353052,11.889596153675111,0.9568630510423771,113.85906197917248,7.732329615999821,0.13542058053485212,0.0003598972831561484,0.018970958941396412,12.061211499482965,0.9372820430757267,90.00323299888517,6.908628762541806,0.14705793747289467,0.0003959858763697647,0.01989939386940629,11.905162124995972,0.9504357501639716,107.66863905325444,7.505553629154037,0.13904129530550657,0.0003699596678379641,0.019234335648468964,12.017797879190729,0.9406642450988735
COVID19(113).jpg,COVID19,18.925897435897436,2.780813823857302,0.32763588056388165,0.001726155436988649,0.0415470268128617,9.971288155586876,0.9736735190334497,27.689153365174885,3.3437209874609906,0.29136372368487573,0.001542210467399644,0.03927098760407795,10.190199449480996,0.961217374431175,17.27722408026756,2.7566889632107023,0.3317510773267827,0.0018017504154191665,0.04244703070203105,9.936409410154958,0.9758578124719989,27.317289515777226,3.346908871265422,0.29247484027295717,0.001539712387565799,0.03923916904785063,10.19679168694103,0.9616481970794365
COVID19(114).jpg,COVID19,16.73958751393534,2.3349721293199552,0.4064253595848141,0.001329168080396814,0.03645775747898949,10.606896290391013,0.9962382446967856,58.736434715495356,3.137861992595161,0.3650833190243364,0.0012202657056578487,0.03493230175149998,10.814959145171269,0.9867462307227464,46.25422519509476,2.2293422519509476,0.4551777879384042,0.0015206474200512299,0.03899547948225832,10.357813372811195,0.98960648765351,54.614579255265596,2.973568528316238,0.37915005045846434,0.0012549558093787475,0.03542535545874942,10.748487924676379,0.9876668003712004
COVID19(115).jpg,COVID19,37.65160535117056,4.587079152731326,0.20983195065976085,0.0004960916420273698,0.022273114780545847,11.451967285830234,0.9796105172957204,68.72135658437824,5.8981666871735206,0.17814211186729947,0.0004232768941424123,0.020573694226910546,11.744852938913207,0.9624151578034355,55.69325529542921,5.266789297658863,0.1937841043719442,0.00047081302843990066,0.02169822638926741,11.584803365279347,0.9695713757162953,64.94253979261978,5.790852451314862,0.17694201388384737,0.000423509861419314,0.020579355223604892,11.72165084330671,0.9644683187328715
COVID19(116).jpg,COVID19,158.31996655518395,4.033255295429209,0.2786833135549239,0.0005569097536816019,0.023598935435345424,11.571990033403646,0.9755244716441738,218.50039708728087,4.871220679858168,0.25085185834661333,0.0005130260987268494,0.02265007944195449,11.73392485794886,0.9660584167578541,124.34806020066887,3.932006688963211,0.2809464159537695,0.0005655248698436136,0.023780766805206546,11.54220669070893,0.9807009308204953,211.36529792731625,4.828793861366203,0.2521166043048267,0.0005127911295829067,0.022644891909278497,11.735202755638543,0.967152991660861
COVID19(117).jpg,COVID19,117.95443701226309,7.194124860646599,0.15749401453695155,0.00030895652422480976,0.017577159162527084,12.20346247202786,0.953319300859707,160.50621357702934,8.357915459558619,0.1396415375149727,0.00028022047258873233,0.01673978711300512,12.370380687891684,0.9358512704662609,93.08979933110368,6.660457079152732,0.1639269338766014,0.00032803311919205475,0.018111684603925024,12.103369724832008,0.962950730446319,145.10848871936557,8.047068824733504,0.1422095892702652,0.00028578391132917815,0.016905144522575907,12.3326944101403,0.9417934586386938
COVID19(118).jpg,COVID19,143.88526198439243,5.668918617614269,0.27360590263436046,0.004979003466279894,0.07056205401120275,11.821655666260575,0.9834048978988017,294.3931164080939,7.304448496101835,0.23856687315148684,0.004604321845193379,0.06785515341662252,12.031039367223553,0.9657639016271081,170.40120401337796,4.828115942028985,0.31458882245309083,0.005161731225974356,0.07184518930293354,11.546994814059587,0.980381908083063,294.08285142224355,7.376751937897787,0.23649401908801967,0.004571088600211601,0.06760982621048216,12.054787555330618,0.9658265335049139
COVID19(119).jpg,COVID19,14.361114827201781,2.6098327759197324,0.336538910760645,0.001485653528608305,0.038544176325462,10.033043315117439,0.984156177077577,21.477533808346667,3.1567543987203726,0.29824136360807335,0.0012970893552250145,0.03601512675564275,10.279023571052063,0.9762356472455059,15.258428093645486,2.702084726867336,0.3301376616645424,0.001477912377316187,0.038443625964731616,10.067758957676052,0.9831553500377,22.064350510620688,3.193331170792273,0.2980210667754008,0.0012928959442407842,0.03595686226912443,10.295408645431728,0.9755622523577763
COVID19(12).jpg,COVID19,58.81226309921962,3.016566332218507,0.3612826555539574,0.0016632769456966054,0.04078329248229728,10.78672167703708,0.9876090529369068,93.2726815136296,3.664824778246328,0.32636014233352184,0.0014627831395122182,0.038246348054581866,10.98098923161945,0.9803219583813743,58.91715719063546,2.682151616499443,0.4033682863177877,0.0018028973078849475,0.042460538242996254,10.599423744512027,0.9876253907239696,91.07322065748706,3.5309336584601962,0.33633033264076545,0.0015359698971325643,0.03919145183751891,10.938800621914211,0.9807692282884551
COVID19(120).jpg,COVID19,234.23232998885175,9.483210702341136,0.12152690050468025,0.00017160285306279196,0.013099727213296922,12.973496201118607,0.9539103927705262,392.27250254471426,11.712531179740719,0.10177405684990486,0.00015451748571373622,0.012430506253316324,13.185182566131772,0.9220302268185775,281.34234113712375,10.056588628762544,0.11471976933159282,0.000172525040112651,0.013134878762769414,13.011829151608227,0.9439830082462565,371.1248979317905,11.479636693101867,0.10372453912054,0.0001554563613559866,0.01246821404035023,13.171031231193126,0.9262321018686049
COVID19(121).jpg,COVID19,56.11178372352286,4.7815496098104795,0.23027583509539853,0.00033335545587981244,0.01825802442434045,12.072947710136484,0.9898997077211714,119.56406527891187,6.510967438842966,0.184080744285083,0.00027500811128060987,0.016583368514285927,12.404771255204382,0.9784167943501161,84.87729096989966,4.945785953177259,0.2596303038726075,0.0003828023300758505,0.019565334908348758,11.999532396472315,0.9847309804284594,118.33860918781669,6.4993456449033005,0.1830504846222186,0.00027571552104623936,0.016604683708105954,12.39874729807884,0.9786294530198458
COVID19(122).jpg,COVID19,85.91298773690077,6.681103678929766,0.1545768766043466,0.0003168500476629021,0.017800282235484417,12.09974951694644,0.9652830307385907,135.93200299772934,8.124707777317928,0.13727675459607283,0.0002799094324972298,0.01673049409005095,12.337628166905189,0.9449403666550457,99.5926867335563,7.029966555183947,0.15291796308538122,0.00031505190719964603,0.01774970160874954,12.151383604178786,0.9596439996362658,120.66486952047514,7.81807809756043,0.13948469753089723,0.00028443490317689354,0.01686519798807276,12.299533305434954,0.9511415643622455
COVID19(123).jpg,COVID19,101.22229654403567,7.417324414715719,0.13368760694278572,0.00031082500941451065,0.017630229987567112,12.11096811021377,0.950154916957543,123.54186194785292,8.075435397814342,0.12585951242098264,0.0002899753204463674,0.0170286617338641,12.219937870126957,0.9388798694162529,96.00696767001115,7.284202898550725,0.1382262043752204,0.0003123517136895063,0.017673474861766892,12.108069037262778,0.9526584780246937,126.48800348989386,8.050088925179807,0.126481565179087,0.0002943213737924774,0.01715579708997741,12.211135895151953,0.9374210934754547
COVID19(124).jpg,COVID19,27.33483835005574,2.2286622073578597,0.4321356978007559,0.0010609279786828137,0.0325718893938134,10.72553983947993,0.9938819883552104,38.367568595429574,2.8907842194158904,0.3693017451428682,0.0008843351500671682,0.029737773118832692,11.001111887710698,0.9914308432336664,20.556332218506128,2.161036789297659,0.47031222788208027,0.0012425008917374774,0.03524912611310353,10.606078031258924,0.9954221415482043,35.28261428843077,2.90839028646212,0.36547704789536806,0.000861028913508555,0.02934329418297399,11.035378714665505,0.9920859124667092
COVID19(125).jpg,COVID19,28.526945373467107,2.319676700111483,0.44644640632621385,0.0015078300143299415,0.03883078693935962,10.501797274086558,0.9923051562201677,37.08772832518652,2.9000123041129293,0.3854535769784495,0.0012394050559705254,0.035205185072237945,10.777589476374867,0.9899830970856355,18.292229654403567,2.0468784838350054,0.5055814174632156,0.0018610574825784947,0.04313997545871456,10.278729302634295,0.9950716445658387,39.169640160624596,2.984384962136889,0.38551729637823895,0.0012364743226224344,0.03516353683323727,10.797855508194964,0.9894405488508113
COVID19(126).jpg,COVID19,15.077703455964325,2.5094760312151614,0.34670507422873875,0.00185197679866867,0.04303460001752857,9.765230832637366,0.980201347677497,21.233554434514158,2.918770483551638,0.3155790485297345,0.0016750676266125766,0.04092759004159146,9.946062465373831,0.9719215988526625,13.131772575250835,2.354247491638796,0.36412148301300923,0.001989261865079809,0.04460114197057973,9.66244805612068,0.9827516058298641,20.924642901086116,2.9146653840561068,0.31600690758359884,0.0016853196881965319,0.041052645325198374,9.94003002834225,0.9723774352480461
COVID19(127).jpg,COVID19,17.45396878483835,2.7861426978818282,0.3643564281466499,0.0012160425747164152,0.034871801999845305,10.591081973258433,0.9930598382913572,31.350063198398235,3.540597979888368,0.32672428036964385,0.0010962535457323956,0.033109719807518694,10.815689091299589,0.9875296797289737,22.741516164994426,2.9054849498327755,0.3801757636121773,0.0013577039282434075,0.036847034185174356,10.55929945215067,0.9910301778006714,31.381416315253745,3.5504971980179194,0.3230163628079509,0.0010752982517801106,0.03279174060308648,10.831974088286465,0.9874675801033286
COVID19(128).jpg,COVID19,177.53678929765883,7.786666666666666,0.18399935760045996,0.000324586973300075,0.018016297435934914,12.420763694120984,0.956464472356744,286.05239314996476,9.92058254381942,0.14810358586405373,0.000263235881912361,0.016224545661199918,12.70815403258975,0.9297636205941271,161.8669899665552,7.544693422519511,0.19627387207412123,0.0003477843275429432,0.01864897658165035,12.3638250379898,0.9602499468380062,279.6936052169439,9.806624086978893,0.15023735517642145,0.00026984029151415063,0.016426816231825042,12.683603603534047,0.9313136542061644
COVID19(129).jpg,COVID19,101.99748049052397,6.171304347826086,0.22887161888730112,0.00040220504617770867,0.020055050390804522,12.088454236204752,0.971515794073035,191.17719041174036,8.538584579590832,0.16521678479441823,0.0002926615757820705,0.017107354435507278,12.494141319191845,0.946570126674597,122.76034559643256,6.3164437012263095,0.23369047204667212,0.00042795320459999825,0.020687029864144304,12.040168986437234,0.9657012930950168,192.99351237681904,8.473540564423216,0.16824149262002966,0.0003008206853746121,0.01734418304142954,12.469843861501857,0.9460472114268776
COVID19(13).jpg,COVID19,84.07322185061315,4.508160535117057,0.29224400394850975,0.00937999326380888,0.09685036532615084,11.342905877905688,0.9883315849741326,120.04768403037997,5.192302099529088,0.2736025089484691,0.009018680396144133,0.09496673310240872,11.484621018821992,0.9833124514005075,70.07147157190636,4.200234113712375,0.3060693885274046,0.00940822909015435,0.09699602615650989,11.256354722046781,0.9902885946400087,110.27711099428419,5.080726166373978,0.27336897781599917,0.009015732146459428,0.09495120929434984,11.491238567213681,0.9846488558776135
COVID19(130).jpg,COVID19,178.96302118171684,8.370981047937569,0.1600882951134906,0.00022584037712727547,0.015027986462839107,12.728963653834922,0.9680325123473428,300.33432511940583,10.652442366416484,0.13033060197255708,0.00018773071202510388,0.013701485759767219,13.00366576208442,0.9464093754725356,180.72345596432547,8.03629877369008,0.1716347949458754,0.0002512547088088749,0.015851016018188703,12.620235214971931,0.9676866162438214,292.0271026051163,10.346987170165882,0.1331496348847253,0.00019328539259724512,0.013902711699421992,12.959480192182978,0.9478825691845905
COVID19(131).jpg,COVID19,56.16060200668896,3.01041248606466,0.37491750612606395,0.000976801154349504,0.0312538182363292,10.846441111344305,0.9827147021272064,70.93794252860707,3.5155647028556727,0.34679388346272727,0.0008764933364006324,0.029605630146994546,11.021077142198322,0.9781215737562269,29.231493868450393,2.5330769230769237,0.43194018990362165,0.001241689317420014,0.03523761225480543,10.615843474403444,0.9910016219317183,73.77732911264974,3.6809543517410317,0.33454316632071135,0.0008420464595252204,0.029018036796537777,11.082275450963097,0.977217033904077
COVID19(132).jpg,COVID19,182.95265328874024,6.153188405797101,0.18931852905915783,0.00046563809253935757,0.021578648997084074,12.024021591842855,0.9658714599599599,246.82398407176652,7.043176250824935,0.17768404601357196,0.0004172747962865973,0.02042730516457316,12.139506862981811,0.9536503723801097,137.98078037904125,5.889096989966555,0.19441556768868654,0.00048523369736107845,0.022028020731810618,11.995108167941757,0.9742271813043023,242.60847194102976,6.99444077806736,0.1791072240051125,0.0004218300447384966,0.02053850152125263,12.135022216447984,0.9544135337702478
COVID19(133).jpg,COVID19,125.50204013377926,4.576354515050166,0.2612970134659014,0.0005702573548145747,0.023880061867896714,11.765572040900713,0.9798264079146902,155.00005592778604,5.234572320220132,0.24124324135327427,0.0005204477705481459,0.022813324408076652,11.905657809193755,0.9750581322312504,93.92042363433667,4.0841025641025634,0.2835056195594094,0.0006092081992620017,0.02468214332796084,11.631990197983738,0.9849001911090208,149.32975022650754,5.145546470397423,0.24313843580384084,0.0005215357852849541,0.02283715799492034,11.912897184574193,0.9758856142288372
COVID19(134).jpg,COVID19,15.775161649944259,2.529253065774805,0.34414591829495295,0.0017540082201417085,0.041880881320021296,9.90819567804541,0.9806804855410061,21.433843021890134,2.9117683247390973,0.31577987815443226,0.0016193394016905693,0.040241016409759946,10.079934653855458,0.9736474356686194,12.571583054626533,2.3652508361204014,0.3587946944962186,0.0018854499514671102,0.043421768175272525,9.806891750053472,0.9846143589978825,21.48097895996689,2.9329537700920576,0.31449674938742683,0.0016076497493377636,0.04009550784486666,10.089069509938989,0.9735780239493282
COVID19(135).jpg,COVID19,22.871672240802674,2.753723522853958,0.33500451941800624,0.0014097411289210038,0.03754651953138938,10.097553889131106,0.9738550548331393,33.47704164382949,3.3318083690339035,0.293327405437459,0.001204919893387953,0.03471195605822226,10.348915247942744,0.9615627163318223,17.732151616499443,2.529765886287625,0.35292511910105884,0.0014845088732539655,0.038529324848146064,10.002487875968251,0.979698258991221,33.4740439144976,3.3975347031912393,0.2888523705620708,0.0011838499925475683,0.03440712124760757,10.374185943306676,0.9615742055312275
COVID19(136).jpg,COVID19,152.3577703455964,4.28180602006689,0.34253871240221323,0.0065044939840344825,0.0806504431732057,11.189428035761807,0.9810029655422213,517.0128074630037,6.753503875795573,0.2979295414160022,0.005474761160311822,0.07399162898809447,11.493945939248007,0.9347576325704408,469.4995986622073,5.50263099219621,0.37916966447010036,0.00565768540993203,0.07521758710522447,11.144637862452544,0.9409596845698791,514.3333743470431,6.729835236742319,0.2985436508244702,0.005481316023704344,0.07403591036587816,11.496528611849172,0.9350954427742797
COVID19(137).jpg,COVID19,72.00294314381271,6.365440356744704,0.15504104377875297,0.00044114172225267177,0.02100337406829369,11.702598964183794,0.9531771166969495,92.61161508260533,7.050200780751894,0.1451567464803378,0.00041376126939618224,0.02034112261887682,11.823488664309368,0.9392167435305225,80.56528428093645,6.584860646599777,0.15459441878163102,0.00043848726524311804,0.020940087517561098,11.730592355960487,0.947209843167878,103.19316338743414,7.296696904956321,0.14352760208737558,0.0004079786262147418,0.020198480789770844,11.858832423566753,0.9322672541326192
COVID19(138).jpg,COVID19,57.93771460423635,5.355351170568563,0.18577779144596543,0.0006427681022707924,0.02535287167700717,11.221951727495405,0.9472987908096494,77.00776277670272,6.095245019630654,0.17348731718313287,0.0005988071023691737,0.02447053539196014,11.387741863413515,0.9296551449009787,51.579063545150504,5.220000000000001,0.18983493894483808,0.0006585541548752252,0.025662310006607455,11.204473134082857,0.9530498703146054,73.20842048746658,5.923781613181061,0.17566222460346587,0.0006045374467741666,0.024587343223174126,11.350366212597185,0.93306699794915
COVID19(139).jpg,COVID19,41.13142697881828,2.663132664437012,0.4102395158383404,0.0020881083855636712,0.04569582459660479,10.53229349916694,0.9923502751841329,50.875527119383456,3.0706927215579247,0.38557767097658113,0.0019573031034948118,0.04424141841639813,10.647830500213288,0.9905470538330482,31.320758082497214,2.3308584169453734,0.43522583756754313,0.0022012063002029556,0.04691701503935385,10.360028145353468,0.994225138188696,49.25505307546895,3.1306920504244915,0.37989781043279974,0.0019375611912027801,0.044017737234014885,10.677963134870197,0.9907982739336377
COVID19(14).jpg,COVID19,81.15871794871795,4.882486064659978,0.2709471390960235,0.0077802811054810475,0.08820590176105592,11.554162831646192,0.9903398771745884,122.35034283732845,5.603326584713817,0.2554013102191546,0.007486871755006449,0.08652671122264181,11.690310332859358,0.985413487191775,85.97645484949834,4.798439241917502,0.28031272275675384,0.007819587899215646,0.08842843377113295,11.503150405854385,0.9897908861004289,116.11153119092626,5.594915045693002,0.25253759226627986,0.007452991406503653,0.08633070952160449,11.705043233658358,0.9861598213009395
COVID19(140).jpg,COVID19,79.35845039018952,6.756733556298774,0.14357983943950056,0.00040610085146947154,0.020151944111411968,11.895450339424219,0.9613006913368576,107.40337356405408,7.618673169203924,0.133386966368602,0.0003827828774027618,0.01956483778115121,12.03374927929764,0.9473626167071716,86.79060200668896,6.961438127090301,0.1433552140823221,0.00040552989091596043,0.020137772739703873,11.921124029769047,0.9574128842835242,105.23450520687688,7.571816870057383,0.13368959369094643,0.0003836436802304114,0.019586824148656957,12.02719715519096,0.9484401180018825
COVID19(141).jpg,COVID19,86.38635451505017,3.608717948717949,0.30834169279785123,0.0008927697801043737,0.02987925333913774,11.137146980025037,0.9761239226417227,113.33774789991162,4.197179002472008,0.2841894174527577,0.0008021214734919872,0.028321749124868456,11.285374473385463,0.9685302804411567,75.91685618729096,3.3929988851727977,0.32621499290198847,0.00101720984975311,0.031893727435862836,11.039377486642,0.9789499873295734,113.53417747005068,4.188689164550732,0.2844497206617084,0.0008064142271281293,0.028397433460228924,11.288222011968015,0.9684336122308571
COVID19(142).jpg,COVID19,163.78047937569676,6.449264214046823,0.19545982013292898,0.0008609227587561164,0.029341485285447232,11.959930372646525,0.9511688867738094,183.37325085849147,7.256048590060514,0.17891871743820845,0.0007895422414728171,0.028098794306390035,12.133174014434092,0.9452502309426021,48.307781493868454,4.918015607580825,0.22533766491697482,0.0010318885321938978,0.032123021840946064,11.7150441228574,0.9857371436532076,183.6781803335533,7.23435979463317,0.18045706554497395,0.0007877505704710807,0.028066894564078168,12.131470015298733,0.9451584467937865
COVID19(143).jpg,COVID19,100.93204013377925,7.211995540691193,0.14256448132229843,0.0003999082784308901,0.019997706829306457,12.007955779475298,0.9569833224514064,141.96429570139037,8.238901130859835,0.13171787717670078,0.00037620574323940655,0.019396023902836543,12.153513463653278,0.9392343560334274,100.93744704570791,7.244069119286512,0.1407284771199189,0.0004030586284766887,0.02007632009300232,12.008246310017729,0.9569691972388353,124.04109573718414,7.91494502298632,0.1316964236035215,0.0003812722184869128,0.019526193138625685,12.114697738957457,0.9469545237852276
COVID19(144).jpg,COVID19,80.08237458193979,6.807101449275362,0.14270274954499745,0.00041282386848767537,0.020318067538220148,11.806427043215615,0.9483636010991928,102.10502119663091,7.487891634321763,0.13479821696876088,0.00039336774938229037,0.01983350068400156,11.912420818469917,0.9338835617536719,85.64976588628762,6.922653288740245,0.14360300688345048,0.00041649297982001193,0.02040815963824303,11.815803813440061,0.9445531164267438,105.12711267211778,7.597644321651884,0.13419604351199504,0.00038644729502139576,0.019658262767126594,11.93991574138032,0.9319483645878012
